P-384_Time_ms,P-384_Bytes_Total,x448_Time_ms,x448_Bytes_Total,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,mlkem768_Time_ms,mlkem768_Bytes_Total
9.09,0,5.36,0,15.28,0,219.3,0,4.26,0
9.52,0,5.28,0,14.99,0,6.64,0,4.59,0
9.0,0,4.8,0,230.37,0,6.33,0,5.19,0
1061.73,0,4.9,0,15.68,0,219.5,0,4.63,0
1074.58,0,4.91,0,15.76,0,6.8,0,4.63,0
8.79,0,4.92,0,15.98,0,8.31,0,4.34,0
218.9,0,5.37,0,16.04,0,1249.35,0,4.21,0
8.89,0,6.2,0,16.0,0,6.81,0,4.48,0
8.8,0,5.27,0,20.33,0,6.02,0,4.68,0
9.25,0,4.82,0,14.74,0,6.09,0,4.98,0
9.57,0,4.93,0,15.22,0,6.62,0,6.15,0
1072.5,0,4.87,0,14.43,0,6.33,0,4.38,0
11.18,0,4.93,0,14.27,0,10.99,0,4.41,0
9.79,0,7.43,0,14.53,0,6.24,0,4.24,0
10.18,0,5.19,0,14.72,0,6.28,0,6.37,0
10.19,0,6.24,0,14.88,0,6.67,0,4.27,0
9.22,0,6.65,0,15.43,0,224.11,0,4.25,0
8.66,0,5.89,0,14.99,0,1051.35,0,7.18,0
8.95,0,4.82,0,16.08,0,221.66,0,4.47,0
8.86,0,4.89,0,15.47,0,225.32,0,4.51,0
1052.99,0,4.89,0,16.58,0,1038.33,0,4.31,0
220.12,0,4.89,0,16.26,0,6.35,0,4.26,0
8.98,0,6.94,0,15.45,0,6.56,0,4.24,0
8.77,0,4.93,0,15.84,0,8.56,0,5.63,0
8.86,0,6.27,0,15.58,0,5.94,0,4.48,0
9.17,0,5.79,0,16.29,0,6.23,0,4.66,0
8.87,0,6.54,0,15.29,0,6.93,0,8.77,0
8.9,0,5.92,0,15.35,0,9.25,0,9.26,0
9.55,0,5.02,0,14.96,0,1023.04,0,4.66,0
9.54,0,5.49,0,16.33,0,8.05,0,4.66,0
9.13,0,5.39,0,14.98,0,627.27,0,4.22,0
9.31,0,7.4,0,638.1,0,6.66,0,4.22,0
8.53,0,5.39,0,15.52,0,6.79,0,4.55,0
8.56,0,4.76,0,16.33,0,5.91,0,5.79,0
8.27,0,4.99,0,16.26,0,1068.85,0,4.43,0
8.25,0,4.93,0,17.12,0,6.51,0,4.42,0
8.22,0,6.26,0,244.37,0,6.78,0,1058.27,0
8.21,0,5.07,0,25.23,0,1039.55,0,4.95,0
8.27,0,5.11,0,15.98,0,6.51,0,5.68,0
219.18,0,5.03,0,15.37,0,6.1,0,4.65,0
28.59,0,5.54,0,15.17,0,5.74,0,4.57,0
19.85,0,5.12,0,15.6,0,5.92,0,4.28,0
232.1,0,6.15,0,15.31,0,1487.67,0,1070.22,0
9.77,0,4.76,0,14.78,0,7.08,0,4.49,0
1063.74,0,5.03,0,15.26,0,6.04,0,4.66,0
1287.08,0,5.78,0,15.29,0,9.76,0,5.11,0
10.23,0,7.15,0,15.24,0,5.87,0,5.33,0
220.17,0,1035.09,0,15.39,0,5.95,0,5.32,0
8.51,0,6.12,0,19.02,0,1027.79,0,5.38,0
8.59,0,5.61,0,15.56,0,6.31,0,5.74,0
9.13,0,216.65,0,16.0,0,6.09,0,4.89,0
9.31,0,16.78,0,15.76,0,6.37,0,4.88,0
220.6,0,9.23,0,16.55,0,1029.31,0,4.84,0
8.83,0,5.99,0,15.48,0,9.87,0,5.48,0
424.58,0,6.78,0,16.46,0,5.9,0,4.96,0
9.91,0,5.06,0,16.23,0,6.0,0,4.83,0
10.24,0,6.39,0,19.84,0,6.1,0,4.84,0
8.7,0,6.75,0,15.53,0,1074.79,0,4.97,0
8.53,0,5.1,0,16.0,0,6.13,0,4.87,0
9.08,0,5.02,0,15.28,0,5.9,0,4.99,0
9.34,0,5.03,0,19.12,0,7.32,0,4.96,0
9.41,0,5.09,0,15.03,0,6.85,0,4.64,0
8.92,0,5.25,0,15.25,0,1014.58,0,5.14,0
9.46,0,5.14,0,15.31,0,6.46,0,5.1,0
8.97,0,5.1,0,15.88,0,6.91,0,4.41,0
8.66,0,1062.23,0,233.52,0,6.8,0,4.4,0
8.47,0,6.88,0,17.7,0,7.12,0,1041.24,0
8.48,0,5.11,0,15.49,0,6.58,0,4.62,0
8.55,0,5.53,0,16.24,0,1053.05,0,4.56,0
9.72,0,211.02,0,14.98,0,1012.67,0,4.57,0
9.0,0,1068.17,0,14.91,0,6.09,0,5.49,0
225.69,0,5.22,0,15.05,0,6.1,0,9.41,0
21.96,0,5.3,0,14.59,0,7.16,0,5.03,0
12.5,0,5.72,0,14.86,0,9.6,0,5.53,0
10.79,0,5.76,0,15.6,0,6.38,0,1041.55,0
8.52,0,5.63,0,15.02,0,1059.45,0,9.51,0
228.2,0,4.95,0,15.63,0,7.45,0,4.56,0
12.69,0,5.06,0,16.73,0,5.96,0,4.66,0
8.94,0,5.05,0,16.32,0,6.99,0,6.03,0
1073.04,0,5.06,0,15.33,0,6.67,0,5.24,0
9.19,0,5.12,0,15.52,0,6.89,0,6.57,0
8.75,0,1046.6,0,18.14,0,6.8,0,1248.57,0
9.45,0,1013.25,0,14.4,0,6.42,0,5.34,0
9.72,0,5.77,0,14.99,0,5.77,0,5.21,0
9.87,0,5.12,0,15.74,0,5.92,0,6.07,0
9.5,0,5.68,0,1080.66,0,5.95,0,5.7,0
9.61,0,5.56,0,15.08,0,5.92,0,5.52,0
225.2,0,5.08,0,15.92,0,5.74,0,5.42,0
226.35,0,5.11,0,19.31,0,6.82,0,5.58,0
9.0,0,5.03,0,15.34,0,5.75,0,5.59,0
9.91,0,5.07,0,15.36,0,5.63,0,5.76,0
10.04,0,4.94,0,15.31,0,5.64,0,5.67,0
1022.01,0,1068.83,0,15.24,0,5.68,0,6.22,0
1073.01,0,5.83,0,14.82,0,5.7,0,217.53,0
8.99,0,5.66,0,14.73,0,5.67,0,12.14,0
1062.73,0,6.18,0,230.81,0,5.68,0,5.19,0
9.18,0,6.4,0,15.54,0,221.34,0,4.52,0
9.05,0,7.31,0,16.44,0,1032.69,0,4.43,0
1038.44,0,6.42,0,16.3,0,7.79,0,4.62,0
10.54,0,6.92,0,15.91,0,5.88,0,4.94,0
1055.42,0,6.86,0,19.94,0,5.93,0,4.35,0
9.83,0,6.2,0,16.02,0,6.2,0,4.41,0
9.76,0,6.15,0,16.45,0,11.47,0,4.5,0
9.84,0,5.51,0,19.96,0,1051.9,0,4.44,0
10.93,0,5.07,0,16.67,0,6.46,0,5.29,0
